id,user_posted,name,description,date_posted,photos,url,tagged_users,replies,reposts,likes,views,external_url,hashtags,followers,biography,posts_count,profile_image_link,following,is_verified,quotes,bookmarks,parent_post_details,external_image_urls,videos,quoted_post
1868373963623022990,CPFC,Cry███l P███ce ██████,"THAT'S OUR NUMBER ONE 😤

Pure @deanhenderson passion 👇

#CPFC",2024-12-15 19:14:00+00:00,,https://x.com/CPFC/status/1868373963623022990,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""2802871119"",""profile_name"":""Dean Henderson"",""url"":""https://x.com/deanhenderson""}]",17,95,1082,45688,,"[""CPFC""]",1480964,The Pride of South London.,103753,https://pbs.twimg.com/profile_images/1857393032883994624/qN-MGWEH_normal.jpg,552,false,38,37,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""duration"":10933,""video_url"":""https://video.twimg.com/amplify_video/1868365087041363968/vid/avc1/720x1280/8-kSOfK3KEBQCPc5.mp4?tag=14""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868373978110153028,The███nom███,The███ono███t,Syria will fail if it becomes an arena for the rivalries of outside powers. It is more likely to prosper if it is left alone. And only if it prospers will millions of refugees choose to return home,2024-12-15 19:14:03+00:00,,https://x.com/TheEconomist/status/1868373978110153028,,11,8,34,50273,https://econ.st/3ORQ1vz,,27122999,News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog,402760,https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg,155,false,3,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1867211283080052736/EC2fJPDy?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868374036247634224,acm███n,AC ███an,"And here they are! 👋

#MilanGenoa #SempreMilan 
Brought to you by @OffWht",2024-12-15 19:14:17+00:00,"[""https://pbs.twimg.com/media/Ge3ME3NXIAA4ssN.jpg"",""https://pbs.twimg.com/media/Ge3MHQjWMAABA-8.jpg""]",https://x.com/acmilan/status/1868374036247634224,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1390520113"",""profile_name"":""Off-White™"",""url"":""https://x.com/OffWht""}]",4,28,405,25339,,"[""MilanGenoa"",""SempreMilan""]",8539601,"❤🖤 125 years together, worth every minute ❤🖤 

#SempreMilan since 1899! 🔙 

Arabic: @acmilanar | Portuguese: @acmilanbr | #MilanYouth: @acmilanyouth",75535,https://pbs.twimg.com/profile_images/1848748720050868225/FQY9F6Hn_normal.jpg,117,false,1,5,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868374736088015133,The███nom███,The███ono███t,Europeans are hoping they can spend more on defence without giving up the good life. Can it be done?,2024-12-15 19:17:04+00:00,,https://x.com/TheEconomist/status/1868374736088015133,,13,8,45,54392,https://econ.st/4gvLWZO,,27122602,News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog,402760,https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg,155,false,2,7,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1867212273061638144/nE39ITgh?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868375312725155941,Pro███sMe███A,Pro███s M███,"The Proteas have landed in the Mother City! 🌍🏏

Cape Town and Paarl, are you ready? 🇿🇦Our ODI squad is locked, loaded, and fired up to take on Pakistan this week. Don’t miss the action – grab your tickets and join the gees at the stadium! 🇿🇦🔥

🎟️ https://t.co/V0eYiAMKYS 

#WozaNawe #BePartOfIt #SAvPAK",2024-12-15 19:19:21+00:00,,https://x.com/ProteasMenCSA/status/1868375312725155941,,2,6,59,4243,https://cricket.co.za/proteas-men/,,1380391,Welcome to the official handle of men's national cricket in South Africa. #WozaNawe #BePartOfIt,99794,https://pbs.twimg.com/profile_images/1782489060189077504/yCEXACJL_normal.jpg,2044,false,1,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""duration"":19033,""video_url"":""https://video.twimg.com/amplify_video/1868375077890260992/vid/avc1/1080x1920/ygumLuJZgj-lAS3R.mp4?tag=16""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868375476198359097,Cha███ons███,Inv███ec ███mpi█████████,"Round 2 ✅

What was your moment of the weekend? 

Catch up on #InvestecChampionsCup action as it happened ⬇️",2024-12-15 19:20:00+00:00,,https://x.com/ChampionsCup/status/1868375476198359097,,4,7,30,12773,https://www.epcrugby.com/champions-cup/content/investec-champions-cup-live-round-2-matchday-3?utm_source=Social&utm_medium=Organic&utm_campaign=,"[""InvestecChampionsCup""]",156681,"Welcome to the official account in English for the #InvestecChampionsCup. Follow @ChampionsCup_FR for French language, and @ChallengeCup_ for more updates",35682,https://pbs.twimg.com/profile_images/1697181182796935168/vcSAuYKk_normal.jpg,1430,false,3,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868375941241848237,Man███,Man███ste███nit███,"Together 💪

#MUFC || #MCIMUN",2024-12-15 19:21:51+00:00,"[""https://pbs.twimg.com/media/Ge3No-QWgAANHcO.jpg"",""https://pbs.twimg.com/media/Ge3NrMvXIAACvAp.jpg"",""https://pbs.twimg.com/media/Ge3N2eKXgAAHWLS.jpg"",""https://pbs.twimg.com/media/Ge3N5bSXUAAXOWh.jpg""]",https://x.com/ManUtd/status/1868375941241848237,,274,2496,17768,354623,,"[""MUFC"",""MCIMUN""]",38439079,’Tis the season to gift United! 🎁🎄,92455,https://pbs.twimg.com/profile_images/1856418426496880640/iIvJaO5T_normal.png,145,false,60,120,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868376188651196917,TNT███rts███,TNT███ort███R,"É O TREM COM DESTINO SANTOS? 👀 Zé Rafael, volante do Palmeiras, deve ser o novo reforço do Peixe para as próximas temporadas. O jogador chegaria ao Alvinegro por empréstimo de 1 ano. 

🗞️: @DonRicardinho",2024-12-15 19:22:50+00:00,"[""https://pbs.twimg.com/media/Ge3OMbnXkAARnmQ.jpg""]",https://x.com/TNTSportsBR/status/1868376188651196917,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1570868056221519872"",""profile_name"":""Ricardinho Martins"",""url"":""https://x.com/DonRicardinho""}]",9,10,390,24999,,,8293202,"⚽️ É muito mais Champions na Max, com TODOS os jogos ao vivo!
👇🏻Assine e assista clicando no link👇🏻",456734,https://pbs.twimg.com/profile_images/1807013047975768065/8sm_IGpw_normal.jpg,859,false,5,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868376360302915712,acm███n,AC ███an,"Oi oi oi, Pippo Inzaghi segna per noi... 🔊

#MilanGenoa #ACMilanWorthEveryMinute #SempreMilan",2024-12-15 19:23:31+00:00,,https://x.com/acmilan/status/1868376360302915712,,32,433,3199,93379,,"[""MilanGenoa"",""ACMilanWorthEveryMinute"",""SempreMilan""]",8539601,"❤🖤 125 years together, worth every minute ❤🖤 

#SempreMilan since 1899! 🔙 

Arabic: @acmilanar | Portuguese: @acmilanbr | #MilanYouth: @acmilanyouth",75535,https://pbs.twimg.com/profile_images/1848748720050868225/FQY9F6Hn_normal.jpg,117,false,46,87,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""duration"":13605,""video_url"":""https://video.twimg.com/amplify_video/1868376202416627712/vid/avc1/720x1280/K1q5p3hRRXL2OnkX.mp4?tag=14""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868376367743541370,top███ugb███,TOP███ Ru███,"Le @StadeToulousain déroule à Exeter 💪
Sans trembler, Toulouse l'emporte en passant une nouvelle fois la barre des 60 points 📈 #TOP14 #InvestecChampionsCup",2024-12-15 19:23:33+00:00,"[""https://pbs.twimg.com/media/Ge3OYsMW8AA45zo.jpg""]",https://x.com/top14rugby/status/1868376367743541370,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""267228287"",""profile_name"":""Stade Toulousain"",""url"":""https://x.com/StadeToulousain""}]",5,32,426,7928,,"[""TOP14"",""InvestecChampionsCup""]",247129,Compte officiel du championnat de France professionnel de rugby à XV #TOP14 @lnrofficiel,78213,https://pbs.twimg.com/profile_images/1660209856731643905/f1K1xeM7_normal.jpg,1031,false,1,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868376656290984434,Spu███ffi███l,Tot███ham███tsp███,100 @premierleague appearances and counting 🔥,2024-12-15 19:24:42+00:00,"[""https://pbs.twimg.com/media/Ge3OmJQWwAAJ7Fe.jpg"",""https://pbs.twimg.com/media/Ge3OmJSXMAAvAB6.jpg""]",https://x.com/SpursOfficial/status/1868376656290984434,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""343627165"",""profile_name"":""Premier League"",""url"":""https://x.com/premierleague""}]",23,282,4679,128216,,,8885747,COYS 🤍,115852,https://pbs.twimg.com/profile_images/1864976047902498816/FUkKarj7_normal.jpg,469,false,17,22,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868376748481565179,tvg███o,TV ███bo ███,"Daqui a pouco, tem o #MelhoresDoAno do @domingao 🏆 Vamos premiar os maiores nomes do Brasil! #Domingão",2024-12-15 19:25:04+00:00,"[""https://pbs.twimg.com/media/Ge3OvvlWYAAW_kT.jpg"",""https://pbs.twimg.com/media/Ge3OvuYWwAAZv_W.jpg""]",https://x.com/tvglobo/status/1868376748481565179,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1432395185984573449"",""profile_name"":""Domingão com Huck"",""url"":""https://x.com/domingao""}]",11,17,211,11435,,"[""MelhoresDoAno"",""Domingão""]",13492430,"oi, eu sou a Glô 😜",314515,https://pbs.twimg.com/profile_images/1863599216829792256/r5M1uKA8_normal.jpg,708,false,1,4,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868377048840073248,Bra███eir███,Bra███eir███Bet██████,A soma de gols e assistências! Números importantes para os craques do #BrasileirãoBetano! ✅️,2024-12-15 19:26:15+00:00,"[""https://pbs.twimg.com/media/Ge3PBerW4AAwt09.jpg""]",https://x.com/Brasileirao/status/1868377048840073248,,3,2,93,9962,,"[""BrasileirãoBetano""]",1641578,O Brasileirão agora é Brasileirão Betano! #ÉoBrasileiro 🇧🇷,47630,https://pbs.twimg.com/profile_images/1778793024606093312/qKUKwHa1_normal.jpg,598,false,1,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868377495684202695,The███nom███,The███ono███t,"Abu Hassan al-Hamawi is largely responsible for his group’s sweeping conquest of much of Syria in recent weeks. 

Sipping tea and wearing a Kalashnikov, the military commander sat down to speak with us:",2024-12-15 19:28:02+00:00,,https://x.com/TheEconomist/status/1868377495684202695,,2,3,18,50107,https://econ.st/49DRlvr,,27122999,News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog,402760,https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg,155,false,2,5,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1867590955462754304/Q2z4rW-N?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868377495101198592,The███nom███,The███ono███t,Researchers have found that a competent manager had about twice as much impact on a team’s performance as a competent worker. They also discovered which traits were associated with good and bad managerial performance,2024-12-15 19:28:02+00:00,,https://x.com/TheEconomist/status/1868377495101198592,,1,8,39,52486,https://econ.st/49DxkoV,,27122998,News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog,402760,https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg,155,false,1,29,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1867232251160805376/5BZnIJ8G?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868377777809891613,Spu███ffi███l,Tot███ham███tsp███,"Milestone moment 🤝

Sonny equals Darren Anderton's all-time Spurs assist record of 67 in the @premierleague! 🌟",2024-12-15 19:29:09+00:00,"[""https://pbs.twimg.com/media/Ge3Pq7mXsAADYBv.jpg""]",https://x.com/SpursOfficial/status/1868377777809891613,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""343627165"",""profile_name"":""Premier League"",""url"":""https://x.com/premierleague""}]",65,761,5590,201496,,,8885747,COYS 🤍,115852,https://pbs.twimg.com/profile_images/1864976047902498816/FUkKarj7_normal.jpg,469,false,99,81,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868377982240501825,Man███Wom███,Man███ste███nit█████████,"Tooney enjoyed that one! 🙌

@EllaToone99 🤳

#MUFC || #MUWomen",2024-12-15 19:29:58+00:00,,https://x.com/ManUtdWomen/status/1868377982240501825,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""4538989277"",""profile_name"":""Ella Toone"",""url"":""https://x.com/ellatoone99""}]",31,718,6069,422931,,"[""MUFC"",""MUWomen""]",462261,Explore our Christmas deals on United Store now 🛍️⤵️,16271,https://pbs.twimg.com/profile_images/1856421977373741056/jWwLjKK5_normal.jpg,38,false,23,169,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""duration"":11618,""video_url"":""https://video.twimg.com/ext_tw_video/1868377769299578880/pu/vid/avc1/720x1280/Z1rCCK1aat0sOapb.mp4?tag=12""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868377996626735370,The███nom███,The███ono███t,"France’s president made his choice after, reportedly, François Bayrou threatened to pull out of the centrist coalition. But he is likely to find it just as difficult as his predecessor did to produce a new budget for 2025",2024-12-15 19:30:01+00:00,,https://x.com/TheEconomist/status/1868377996626735370,,4,4,17,52539,https://econ.st/4fn5L4l,,27122998,News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog,402760,https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg,155,false,1,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1867572759020097536/FrM0qulW?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868378167695544669,Vis███cot███d,Vis███cot███d,"This gatehouse looks like it's been plucked straight out of a fairytale! ✨❄️

📍 The Gatehouse at Ballindalloch Castle, @MoraySpeyside 📷 IG/emilyinscotland",2024-12-15 19:30:42+00:00,"[""https://pbs.twimg.com/media/Ge3QCgKWkAANQrs.jpg""]",https://x.com/VisitScotland/status/1868378167695544669,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""191468866"",""profile_name"":""Visit Moray Speyside"",""url"":""https://x.com/MoraySpeyside""}]",4,90,956,14291,,,472709,"Official home of Scotland's national tourism organisation. Share your experiences using #VisitScotland, #ScotlandIsCalling, or tag @VisitScotland on all socials",36881,https://pbs.twimg.com/profile_images/1572169607879823360/T57pZ87R_normal.jpg,1078,false,6,24,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868378212402897367,acm███n,AC ███an,"Honoring the legends, with @Emirates by our side 🏆✈️ 

Hall of Fame inductees take center stage as we celebrate 125 years of #ACMilan! 🔴⚫ 
  
#Emirates #FlyBetter #SempreMilan",2024-12-15 19:30:53+00:00,"[""https://pbs.twimg.com/media/Ge3P8ERXYAAa6m1.jpg""]",https://x.com/acmilan/status/1868378212402897367,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""821045162"",""profile_name"":""Emirates"",""url"":""https://x.com/emirates""}]",38,160,960,39935,,"[""ACMilan"",""Emirates"",""FlyBetter"",""SempreMilan""]",8539601,"❤🖤 125 years together, worth every minute ❤🖤 

#SempreMilan since 1899! 🔙 

Arabic: @acmilanar | Portuguese: @acmilanbr | #MilanYouth: @acmilanyouth",75535,https://pbs.twimg.com/profile_images/1848748720050868225/FQY9F6Hn_normal.jpg,117,false,11,13,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868378341406830873,nyp███,New███rk ███t,What is brain rot? The science behind what obsessive scrolling does to our brains,2024-12-15 19:31:24+00:00,"[""https://pbs.twimg.com/media/Ge3QM0bWsAEFBvO.jpg""]",https://x.com/nypost/status/1868378341406830873,,16,10,57,44941,https://trib.al/OI6oihP,,3313887,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg,10308,false,5,19,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868378677823889504,Alh███l_F███,ناد███لهل███الس██████,"🔙 نعـود إلى العمـل 💪💙

#الهلال",2024-12-15 19:32:44+00:00,,https://x.com/Alhilal_FC/status/1868378677823889504,,201,924,3340,118077,,"[""الهلال""]",12131042,الحساب الرسمي لنادي الهلال السعودي | English account @Alhilal_EN الحساب الرسمي لألعاب الهلال المختلفة @Alhilal_SG,55551,https://pbs.twimg.com/profile_images/1561793965359235073/354zGAdx_normal.jpg,76,false,19,64,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""duration"":66396,""video_url"":""https://video.twimg.com/ext_tw_video/1868377763658309632/pu/vid/avc1/1080x1350/evhowrWrMIxbVgnf.mp4?tag=14""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868378816789311986,tvg███o,TV ███bo ███,"Avisa que é ela! @ehagabz, concorrendo na categoria 'Revelação do Ano', já chegou para o #MelhoresDoAno! #Domingão",2024-12-15 19:33:17+00:00,"[""https://pbs.twimg.com/media/Ge3QoSXXgAIIHMC.jpg"",""https://pbs.twimg.com/media/Ge3QoScWUAArPZJ.jpg""]",https://x.com/tvglobo/status/1868378816789311986,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""790389548"",""profile_name"":""GABZ"",""url"":""https://x.com/ehagabz""}]",2,18,174,9979,,"[""MelhoresDoAno"",""Domingão""]",13492430,"oi, eu sou a Glô 😜",314515,https://pbs.twimg.com/profile_images/1863599216829792256/r5M1uKA8_normal.jpg,708,false,0,4,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868378927150047406,Ast███art███1,Ast███Mar███ Ar█████████eam███,"What's behind door number four... 👀

Today's #IAMUnwrapped prize is a @globe_trotterUK factory tour and custom carry-on case, perfect for festive getaways!

Click below to enter.",2024-12-15 19:33:43+00:00,,https://x.com/AstonMartinF1/status/1868378927150047406,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""121457542"",""profile_name"":""GLOBE-TROTTER"",""url"":""https://x.com/globe_trotterUK""}]",10,5,148,41139,https://astonmartinf1.adventcalendaronline.com/,"[""IAMUnwrapped""]",2354200,Updates from the Aston Martin Aramco Formula One® Team.,72197,https://pbs.twimg.com/profile_images/1572246279064887308/vgRs_Gnn_normal.jpg,789,false,0,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868378979163361629,acm███n,AC ███an,"Not long to go until kick-off now! 🔜

#MilanGenoa #SempreMilan  Brought to you by @play_eFootball",2024-12-15 19:33:56+00:00,"[""https://pbs.twimg.com/media/Ge3QaRcWQAA-_UY.jpg"",""https://pbs.twimg.com/media/Ge3QaRaXgAABRlL.jpg""]",https://x.com/acmilan/status/1868378979163361629,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""95411613"",""profile_name"":""eFootball"",""url"":""https://x.com/play_eFootball""}]",6,31,438,28953,,"[""MilanGenoa"",""SempreMilan""]",8539601,"❤🖤 125 years together, worth every minute ❤🖤 

#SempreMilan since 1899! 🔙 

Arabic: @acmilanar | Portuguese: @acmilanbr | #MilanYouth: @acmilanyouth",75535,https://pbs.twimg.com/profile_images/1848748720050868225/FQY9F6Hn_normal.jpg,117,false,1,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868379095882432546,Ran███sFC███,Ran███s F███bal█████████,🎙️ Philippe Clement spoke to @RangersTV following today's Premier Sports Cup Final at Hampden.,2024-12-15 19:34:23+00:00,,https://x.com/RangersFC/status/1868379095882432546,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""479505559"",""profile_name"":""RangersTV"",""url"":""https://x.com/RangersTV""}]",118,23,354,103066,,,812163,The Home of #RangersFC 💙,110924,https://pbs.twimg.com/profile_images/1856633703734112256/PBlqGEwC_normal.jpg,322,false,8,30,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""duration"":274413,""video_url"":""https://video.twimg.com/amplify_video/1868378607271243776/vid/avc1/1280x720/xb5oPYltlsbh3ALC.mp4?tag=14""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868379141029908586,Ran███sFC███,Ran███s F███bal█████████,🎙️ James Tavernier spoke to @RangersTV after today’s match.,2024-12-15 19:34:34+00:00,,https://x.com/RangersFC/status/1868379141029908586,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""479505559"",""profile_name"":""RangersTV"",""url"":""https://x.com/RangersTV""}]",166,25,498,148304,,,812161,The Home of #RangersFC 💙,110924,https://pbs.twimg.com/profile_images/1856633703734112256/PBlqGEwC_normal.jpg,322,false,26,49,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""duration"":103700,""video_url"":""https://video.twimg.com/amplify_video/1868375121355812865/vid/avc1/1280x720/xbtpuOg61NY1N3Pe.mp4?tag=14""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868379506521809094,Cha███ons███,Inv███ec ███mpi█████████,"🔴 @StadeToulousain
🟡 @StadeRochelais
😇 @SaintsRugby
⚫️ @RCTofficiel

All sit at the top of the pool standings after two weekends 😮‍💨

Catch up on all the #InvestecChampionsCup action ⬇️",2024-12-15 19:36:01+00:00,,https://x.com/ChampionsCup/status/1868379506521809094,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""267228287"",""profile_name"":""Stade Toulousain"",""url"":""https://x.com/StadeToulousain""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""203017287"",""profile_name"":""Stade Rochelais"",""url"":""https://x.com/staderochelais""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""24868133"",""profile_name"":""Northampton Saints 😇"",""url"":""https://x.com/SaintsRugby""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""377915688"",""profile_name"":""RCT - RC Toulon"",""url"":""https://x.com/RCTofficiel""}]",1,9,42,11043,https://youtube.com/playlist?list=PLPvhV-spCrYgA33aFzfwx9yokn3ineJ0m&si=RXoEk9S6qN0LiINg,"[""InvestecChampionsCup""]",156681,"Welcome to the official account in English for the #InvestecChampionsCup. Follow @ChampionsCup_FR for French language, and @ChallengeCup_ for more updates",35682,https://pbs.twimg.com/profile_images/1697181182796935168/vcSAuYKk_normal.jpg,1430,false,1,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868380774279327902,Cel███FC,Cel███ Fo███all██████,"🏆 A prolific pair! 🏆

#CELRAN | #PremierSportsCup | #CelticFC🍀",2024-12-15 19:41:04+00:00,"[""https://pbs.twimg.com/media/Ge3SZZgXUAAKFtj.jpg""]",https://x.com/CelticFC/status/1868380774279327902,,25,478,6067,93848,,"[""CELRAN"",""PremierSportsCup"",""CelticFC""]",984263,Glasgow Celtic - 2023/24 Double Winners! 🍀🏆 🟢 @CelticFCWomen ⚪ @CelticFCB 🎌 @CelticFCJPN 📽 @CelticTV 🛒 @CelticFCShop 🎟 @CelticFCTickets,136135,https://pbs.twimg.com/profile_images/1808866900228665344/xZAZuYBY_normal.jpg,438,false,19,28,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868380832437604421,rsc███erl███t,RSC███der███ht,⁠Sporting wint op Stayen. 🟣⚪️ #STVAND,2024-12-15 19:41:17+00:00,"[""https://pbs.twimg.com/media/Ge3SaCJXkAAAS18.jpg""]",https://x.com/rscanderlecht/status/1868380832437604421,,10,23,301,9654,,"[""STVAND""]",220409,"Noblesse Oblige ♔

@rscaneerpede | @rscawomen | @rscafutsal | @rscaesports",43155,https://pbs.twimg.com/profile_images/1687466854531338240/-rar7Bjv_normal.jpg,199,false,7,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
